time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520186183191764352,	0.237504,	2.71712,	-0.52965,	-0.00366447,	-0.01893,	0.0361399,	-0.0542443,	0.0185614,	0.00132865,	0.998354,	0.162326,	2.59803,	-0.195036,	-0.0183996,	0.00670214,	0.00313702,	-0.0105994,	0.666052,	0.743936,	-0.0531158
1520186183236538254,	0.235662,	2.71555,	-0.529864,	-0.0418648,	-0.0358225,	-0.00486639,	-0.0501985,	0.0158506,	-0.0013899,	0.998613,	0.16172,	2.59887,	-0.195033,	-0.0137787,	0.0189589,	8.37111e-05,	-0.0118862,	0.666157,	0.74368,	-0.0550749
1520186183285450017,	0.234402,	2.7182,	-0.530028,	-0.0262502,	0.0552848,	-0.0034213,	-0.0518775,	0.0164367,	5.42292e-06,	0.998518,	0.161813,	2.599,	-0.195449,	0.00193751,	0.00269498,	-0.00867136,	-0.0121155,	0.6639,	0.74562,	-0.0560344
1520186183333017125,	0.234191,	2.71758,	-0.530019,	-0.00449441,	-0.0132877,	0.000194231,	-0.0509723,	0.0168884,	0.000332185,	0.998557,	0.161626,	2.59877,	-0.194921,	-0.00398852,	-0.00483396,	0.0112233,	-0.0131359,	0.66279,	0.746527,	-0.0568689
1520186183377954688,	0.23413,	2.71893,	-0.530802,	-0.00137967,	0.0307331,	-0.0177893,	-0.0500012,	0.017537,	0.000779451,	0.998595,	0.160393,	2.59955,	-0.193881,	-0.0280221,	0.0176802,	0.0236436,	-0.0153711,	0.663385,	0.745971,	-0.0566697
1520186183425898670,	0.233835,	2.72137,	-0.529997,	-0.0062696,	0.051868,	0.0171374,	-0.0492443,	0.0169066,	0.00925286,	0.998601,	0.157448,	2.59976,	-0.191936,	-0.062646,	0.0044532,	0.0413818,	-0.0192545,	0.662831,	0.746439,	-0.0557972
1520186183470955031,	0.233461,	2.72007,	-0.529818,	-0.00830607,	-0.0288449,	0.00396504,	-0.0483908,	0.0156801,	0.00217877,	0.998703,	0.154936,	2.6009,	-0.189104,	-0.0558256,	0.0253684,	0.0629334,	-0.0212762,	0.664438,	0.745079,	-0.0541072
1520186183518195595,	0.231822,	2.72595,	-0.528087,	-0.034884,	0.125083,	0.036832,	-0.0352839,	0.0115503,	0.0161364,	0.99918,	0.15287,	2.60317,	-0.186371,	-0.0439637,	0.0484328,	0.0581576,	-0.0227409,	0.667176,	0.742662,	-0.0530209
1520186183561423749,	0.230905,	2.71934,	-0.52451,	-0.0213337,	-0.153568,	0.0831946,	-0.0500098,	0.00981221,	0.00269834,	0.998697,	0.151122,	2.6057,	-0.183848,	-0.0406499,	0.0588125,	0.0586662,	-0.021963,	0.669959,	0.740293,	-0.0513713
1520186183608049200,	0.22989,	2.72028,	-0.521477,	-0.0220508,	0.0202686,	0.0659362,	-0.052533,	0.00780661,	0.00370351,	0.998582,	0.151122,	2.6057,	-0.183848,	0,	0,	0,	-0.021963,	0.669959,	0.740293,	-0.0513713
1520186183653801513,	0.228544,	2.72286,	-0.519734,	-0.0299216,	0.0574904,	0.0387352,	-0.0352777,	0.00821203,	0.00991973,	0.999295,	0.150414,	2.60793,	-0.181579,	-0.0157399,	0.049425,	0.0504294,	-0.0202911,	0.671868,	0.738694,	-0.0501204
1520186183698442152,	0.227767,	2.72327,	-0.517012,	-0.0176455,	0.00917177,	0.0618449,	-0.0376348,	0.00810063,	0.00911708,	0.999217,	0.150206,	2.60942,	-0.180291,	-0.00470826,	0.0339672,	0.0292631,	-0.0185694,	0.672667,	0.738053,	-0.0495259
1520186183742679025,	0.227174,	2.72362,	-0.514901,	-0.0134879,	0.0081113,	0.0479926,	-0.0372084,	0.00858444,	0.00932569,	0.999227,	0.150121,	2.61016,	-0.179377,	-0.00194339,	0.0168141,	0.0207713,	-0.0174916,	0.672787,	0.737939,	-0.0499706
1520186183786103527,	0.226208,	2.72544,	-0.513716,	-0.0224688,	0.042148,	0.0275572,	-0.0386604,	0.00934049,	0.00893632,	0.999169,	0.150245,	2.61044,	-0.179201,	0.0028827,	0.00655812,	0.0041041,	-0.0164421,	0.673137,	0.737585,	-0.0508385
1520186183829926207,	0.225695,	2.7257,	-0.513156,	-0.0119279,	0.00607593,	0.0130235,	-0.0392845,	0.010222,	0.0093542,	0.999132,	0.150319,	2.61077,	-0.179738,	0.0017182,	0.00753371,	-0.0125015,	-0.0148565,	0.673108,	0.737542,	-0.0523119
1520186183873593371,	0.225145,	2.72346,	-0.51512,	-0.0127821,	-0.052146,	-0.0456708,	-0.036705,	0.0122288,	0.00724507,	0.999225,	0.150966,	2.60965,	-0.180431,	0.0150448,	-0.0258906,	-0.0161216,	-0.0132118,	0.671365,	0.739064,	-0.0536542
1520186183916894150,	0.224941,	2.72632,	-0.513757,	-0.00474265,	0.0667116,	0.0316806,	-0.0374066,	0.0135622,	0.00888255,	0.999169,	0.151987,	2.60883,	-0.181545,	0.0237487,	-0.0191577,	-0.0258976,	-0.0114472,	0.670624,	0.739691,	-0.054671
1520186183962398961,	0.224961,	2.72426,	-0.51411,	0.000441422,	-0.0459276,	-0.00783064,	-0.0424183,	0.0173446,	0.00803003,	0.998917,	0.152903,	2.61113,	-0.18324,	0.0203533,	0.0511632,	-0.0376638,	-0.0103228,	0.673863,	0.736703,	-0.0554205
1520186184007610052,	0.224577,	2.72641,	-0.516041,	-0.0085308,	0.0478633,	-0.0429258,	-0.0402885,	0.0157643,	0.00973091,	0.999016,	0.152903,	2.61113,	-0.18324,	0,	0,	0,	-0.0103228,	0.673863,	0.736703,	-0.0554205
1520186184056420781,	0.224789,	2.7253,	-0.516286,	0.00440339,	-0.0231839,	-0.00508874,	-0.0394167,	0.0181413,	0.00915035,	0.999016,	0.153564,	2.61304,	-0.184562,	0.0137812,	0.0398127,	-0.0275453,	-0.00950224,	0.676582,	0.73422,	-0.055385
1520186184101631621,	0.225553,	2.72546,	-0.517664,	0.0169924,	0.00350674,	-0.0306409,	-0.0423006,	0.0189334,	0.00915506,	0.998884,	0.15366,	2.61377,	-0.185109,	0.00211966,	0.0161304,	-0.0121439,	-0.0102083,	0.67801,	0.732902,	-0.0552559
