time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788765400238365,	-0.850728,	2.30845,	-0.0949652,	0.172961,	0.717125,	-1.82009,	0.182654,	-0.00468225,	-0.0312712,	0.982669,	-0.87124,	2.21892,	0.111362,	-0.00540429,	-0.0614015,	-0.0259441,	-0.0209997,	0.515298,	0.856752,	-0.00177168,	-0.769179,	2.24321,	-0.17646,	-0.0055815,	-0.0123342,	0.00236052,	0.178842,	-0.00810341,	-0.055932,	0.982253
1520788765508938587,	-0.850934,	2.30656,	-0.0971497,	0.188019,	0.811534,	-1.93066,	0.19697,	-0.00239075,	-0.0340952,	0.979814,	-0.872726,	2.21192,	0.107731,	-0.0137528,	-0.0647675,	-0.0336179,	-0.0220962,	0.504203,	0.863302,	-0.000647051,	-0.769523,	2.24176,	-0.177025,	-0.00318605,	-0.0134962,	-0.00523004,	0.188902,	-0.0099475,	-0.0546509,	0.980424
1520788765635665913,	-0.851632,	2.30455,	-0.0992417,	0.167409,	0.735188,	-1.64264,	0.211207,	-0.004958,	-0.0332574,	0.976863,	-0.874123,	2.20075,	0.10064,	-0.0110878,	-0.0886655,	-0.0562782,	-0.0236674,	0.487398,	0.872859,	0.000664087,	-0.769698,	2.23964,	-0.179145,	-0.00139235,	-0.0167584,	-0.0168265,	0.201718,	-0.00772611,	-0.0580416,	0.977692
1520788765748797132,	-0.85247,	2.30131,	-0.103332,	0.191614,	0.8899,	-1.80506,	0.233122,	-0.00562514,	-0.031939,	0.971907,	-0.874368,	2.19274,	0.0953085,	-0.00217407,	-0.0708486,	-0.0471799,	-0.0238957,	0.47521,	0.879547,	0.00121681,	-0.770479,	2.23798,	-0.181042,	-0.00690894,	-0.0147363,	-0.0167843,	0.215634,	-0.0106127,	-0.0557827,	0.974822
1520788765850541842,	-0.852661,	2.29819,	-0.10614,	0.214921,	1.04407,	-1.99454,	0.247778,	-0.00587825,	-0.0326836,	0.968247,	-0.874347,	2.18628,	0.0913436,	0.000207041,	-0.0640107,	-0.0392568,	-0.0232161,	0.464874,	0.885071,	0.00168802,	-0.771388,	2.23493,	-0.184874,	-0.00900446,	-0.0301536,	-0.0379445,	0.235923,	-0.0115839,	-0.0538363,	0.97021
1520788765942657372,	-0.852775,	2.2968,	-0.108871,	0.234482,	1.20131,	-2.17625,	0.266838,	-0.00313211,	-0.0340734,	0.963134,	-0.874573,	2.18008,	0.0872619,	-0.00245645,	-0.0673898,	-0.0443656,	-0.0216805,	0.454765,	0.890344,	0.00270015,	-0.771657,	2.23197,	-0.187477,	-0.00292326,	-0.0321938,	-0.0282908,	0.249516,	-0.0120696,	-0.0541554,	0.96678
1520788766058231580,	-0.853388,	2.29489,	-0.110903,	0.184218,	0.99834,	-1.72318,	0.27141,	-0.00391977,	-0.0345216,	0.961837,	-0.875289,	2.17547,	0.0843419,	-0.00621897,	-0.0400721,	-0.0253917,	-0.0210395,	0.44718,	0.89419,	0.00346913,	-0.771702,	2.23028,	-0.190065,	-0.000392364,	-0.0147341,	-0.0225015,	0.268569,	-0.00931925,	-0.0550843,	0.961639
1520788766157709125,	-0.853832,	2.29406,	-0.112482,	0.216731,	1.19786,	-1.98812,	0.278907,	-0.00288605,	-0.0361873,	0.959632,	-0.87569,	2.17177,	0.0822525,	-0.00405427,	-0.0373708,	-0.0211048,	-0.0195287,	0.441009,	0.897279,	0.00439787,	-0.772443,	2.22878,	-0.19206,	-0.00748346,	-0.0151417,	-0.0201557,	0.271662,	-0.0104292,	-0.0557104,	0.960722
1520788766255789094,	-0.854185,	2.29282,	-0.114014,	0.219439,	1.23522,	-2.00272,	0.2887,	-0.00255188,	-0.0371328,	0.956696,	-0.875659,	2.16581,	0.0784532,	0.00031779,	-0.0608294,	-0.0387684,	-0.017338,	0.42946,	0.902901,	0.0057476,	-0.772863,	2.22791,	-0.193563,	-0.00428068,	-0.00889065,	-0.0153385,	0.278717,	-0.0094639,	-0.0572028,	0.958621
1520788766342674832,	-0.854482,	2.29137,	-0.115583,	0.246245,	1.45996,	-2.25623,	0.295497,	-0.00180679,	-0.0389989,	0.954546,	-0.876174,	2.16031,	0.0746922,	-0.00599048,	-0.0639499,	-0.0437326,	-0.0164271,	0.418772,	0.907921,	0.00637456,	-0.773293,	2.22688,	-0.195035,	-0.00500638,	-0.0119784,	-0.0171104,	0.287854,	-0.00944834,	-0.0580823,	0.955865
